term-or-expression,explicit-or-implicit,pt-brazilian-portuguese,pt-contextual-label,pt-hate-label,pt-deeply-culture-rooted,en-american-english,en-contextual-label,en-hate-label,es-latin-spanish,es-contextual-label,es-hate-label,fr-african-french,fr-contextual-label,fr-hate-Label,ge-german,ge-contextual-label,ge-hate-Label,tu-turkish,tu-contextual-label,tu-hate-Label,Meaning Sources
term,explicit,tezudo,0,0,0,stud,0,0,cachondo,,0,goujon,0,0,0,0,0,azgın,0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/stud
term,explicit,tezuda,0,0,0,hottie,0,0,cachonda,,0,chaudasse,0,0,hottie,0,0,azgın,0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/hottie
term,explicit,pustula,1,0,0,pustule,1,0,0,,0,plaie ouverte,1,0,offene Wunde,1,0,çürümek,1,0,https://dictionary.cambridge.org/pt/dicionario/ingles/pustule
expression,explicit,tomar no cu,1,0,0,fuck it,1,0,tomar por el culo,,0,Putain !,1,0,scheiß drauf / fuck it,1,0,siktir et,1,0,https://dictionary.cambridge.org/pt/dicionario/ingles/fuck-you-them-it?q=fuck+it
expression,explicit,toomar no c,1,0,0,fuck it,1,0,tomar por el culo,,0,Putain !,1,0,scheiiß drauf / fuck it,1,0,siktir et,1,0,https://dictionary.cambridge.org/pt/dicionario/ingles/fuck-you-them-it?q=fuck+it
expression,explicit,raça maldita,1,0,0,racist fuck,1,0,raza maldita,,0,putain de course,1,0,0,0,0,lanet yarış,1,0,https://www.urbandictionary.com/define.php?term=Racist%20fuck
term,explicit,máfia,1,0,0,mafia,1,0,mafia,,0,mafia,1,0,Mafia,1,0,mafya,1,0,https://dictionary.cambridge.org/pt/dicionario/ingles/mafia
term,explicit,ptzada,1,partyism,1,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,"""term used in a pejorative way to refer to people from the left (also known as democrats) party in Brazil"""
term,explicit,coitadinho,0,0,0,poor thing,0,0,pobrecito,,0,La pauvre.,0,0,armes Ding,0,0,zavallı küçük şey,0,0,"https://en.wiktionary.org/wiki/poor_thing#:~:text=poor%20thing%20(plural%20poor%20things,or%20something%20to%20be%20pitied"
term,explicit,coitadinha,0,0,0,poor thing,0,0,pobrecita,,0,La pauvre.,0,0,armes Ding,0,0,zavallı küçük şey,0,0,"https://en.wiktionary.org/wiki/poor_thing#:~:text=poor%20thing%20(plural%20poor%20things,or%20something%20to%20be%20pitied"
term,explicit,anormal,0,0,0,abnormal,0,0,anormal,,0,anormal,0,0,abartig,0,0,anormal,0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/abnormal
expression,explicit,o tal,0,0,0,full of himself,0,0,el tal,,0,imbu de sa personne,0,0,von sich selbst überzeugt,0,0,0,0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/full-of-yourself
expression,explicit,a tal,0,0,0,full of herself,0,0,la tal,,0,imbu de sa personne,0,0,von sich selbst überzeugt,0,0,0,0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/full-of-yourself
term,explicit,retrógrada,0,0,0,obsolete,0,0,retrógrada,,0,obsolète,0,0,veraltet,0,0,eskimiş,0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/obsolete
term,explicit,retrógrado,0,0,0,obsolete,0,0,retrógrado,,0,obsolète,0,0,veraltet,0,0,eskimiş,0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/obsolete
expression,explicit,em cana,0,0,0,jail,0,0,en cana,,0,prison,0,0,Knast,0,0,kodese tıkmak,0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/jail
term,explicit,enjoado,0,0,0,obnoxious,0,0,enojado,,0,odieux,0,0,widerlich,0,0,sersem,0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/obnoxious
term,explicit,enjoada,0,0,0,obnoxious,0,0,enojada,,0,odieux,0,0,widerlich,0,0,sersem,0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/obnoxious
term,explicit,incompetente,0,0,0,incompetent,0,0,incompetente,,0,incompétent,0,0,inkompetent,0,0,beceriksiz,0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/incompetent
term,explicit,phoder,0,0,0,fuck,0,0,joder,,0,putain de,0,0,Fuck,0,0,sikik,0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/fuck
term,explicit,asco,0,0,0,aversion,0,0,asco,,0,aversion,0,0,Abneigung,0,0,iğrendirmek,0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/aversion
term,explicit,horrível,1,0,0,horrible,1,0,horrible,,0,horrible,1,0,schrecklich,1,0,korkunç,1,0,https://michaelis.uol.com.br/moderno-portugues/busca/portugues-brasileiro/horr%C3%ADvel/
term,explicit,teatrinho,0,0,0,scene,0,0,teatrito,,0,scène,0,0,Szene,0,0,küçük tiyatro,0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/scene
term,explicit,imundice,0,0,0,dirtbag,0,0,inmundicia,,0,sac à merde,0,0,Drecksack,0,0,pislik,0,0,https://michaelis.uol.com.br/moderno-portugues/busca/portugues-brasileiro/imund%C3%ADcie/
expression,explicit,fdup,1,0,0,son of a bitch,1,0,hijo de puta,,0,fils de pute,1,0,Hurensohn,1,0,orospu çocuğu,1,0,https://dictionary.cambridge.org/pt/dicionario/ingles/son-of-a-bitch
expression,explicit,pastor do demo,1,0,0,devil pray,1,0,pastor de demostración,,0,diable prier,1,0,Teufelsanbetung,1,0,şeytan duası,1,0,https://en.wikipedia.org/wiki/Devil_Pray
term,explicit,patético,0,0,0,pathetic,0,0,patético,,0,pathétique,0,0,mitleiderregend,0,0,ezik,0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/pathetic
term,explicit,patética,0,0,0,pathetic,0,0,patética,,0,pathétique,0,0,mitleiderregend,0,0,ezik,0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/pathetic
term,explicit,medíocre,1,0,0,mediocre,1,0,mediocre,,0,médiocre,1,0,mittelmäßig,1,0,vasat,1,0,https://michaelis.uol.com.br/moderno-portugues/busca/portugues-brasileiro/med%C3%ADocre/
term,explicit,inferniano,1,partyism,0,hellish,1,partyism,infernal,,partyism,infernal,1,partyism,höllisch,1,partyism,cehennem gibi,1,partyism,https://dictionary.cambridge.org/pt/dicionario/ingles/hellish
term,explicit,quadrilha,0,0,0,gang,0,0,cuadrilla,,0,gang,0,0,Gang,0,0,çete,0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/gang
term,explicit,ostracismo,0,0,0,ostracism,0,0,ostracismo,,0,ostracisme,0,0,0,0,0,dışlama,0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/ostracism
term,explicit,vaidosa,0,0,0,vain,0,0,vanidosa,,0,vaniteux,0,0,eitel,0,0,kendini beğenmiş,0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/vain
term,explicit,vaidoso,0,0,0,vain,0,0,vanidoso,,0,vaniteux,0,0,eitel,0,0,kendini beğenmiş,0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/vain
term,explicit,golpista,1,0,0,con,1,0,golpista,,0,con,1,0,betrügerisch,1,0,internet dolandırıcısı,1,0,https://dictionary.cambridge.org/pt/dicionario/ingles/con
term,explicit,caroneiro,0,0,0,hitchhiker,0,0,autoestopista,,0,auto-stoppeur,0,0,Anhalter,0,0,otostopçu,0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/hitchhiker
term,explicit,caroneira,0,0,0,hitchhiker,0,0,autoestopista,,0,auto-stoppeur,0,0,Anhalter,0,0,otostopçu,0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/hitchhiker
term,explicit,pirralha,0,0,0,fuck you kid,0,0,niña mimada,,0,putain de gamin,0,0,Scheißkind,0,0,velet,0,0,https://www.urbandictionary.com/define.php?term=Fuck%20You%20Kid
term,explicit,safaneja,1,sexism,1,country camper slut,1,sexism,0,,sexism,0,0,0,0,0,0,0,0,0,"""women that are called ""bitch"" and like country music"""
term,explicit,escória,0,0,0,scorn,0,0,escoria,,0,mépris,0,0,Verachtung,0,0,curuf yığını,0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/scorn
term,explicit,petezada,1,partyism,1,0,1,partyism,0,,partyism,0,0,0,0,0,0,0,0,0,"""term used in a pejorative way to refer to people from the left (also known as democrats) party in Brazil"""
term,explicit,bozzolóide,1,partyism,1,0,1,partyism,0,,partyism,0,0,0,0,0,0,0,0,0,"""a term used in Brazil and derived from agglutination process between -bolsonaro- and -mongolóide- (mongoloid)"""
term,explicit,pretalhas,1,partyism,1,0,1,partyism,0,,partyism,0,0,0,0,0,0,0,0,0,"""term used in a pejorative way to refer to people from the left (also known as democrats) party in Brazil"""
term,explicit,bolosolixo,1,partyism,1,0,1,partyism,0,,partyism,0,0,0,0,0,0,0,0,0,"""a term used in Brazil and derived from agglutination process between -bolsonaro- and -lixo- (garbage)"""
expression,explicit,judeu dos infernos,1,antisemitism,0,jew from hell,1,antisemitism,judeo de los infiernos,,antisemitism,putain de juif,1,antisemitism,Scheiß Juden,1,antisemitism,cehennem yahudisi,1,antisemitism,"""pejorative expression used to refer to jews"""
term,explicit,puta,1,sexism,0,whore,1,sexism,puta,,sexism,pute,1,sexism,Hure,1,sexism,fahişe,1,sexism,https://dictionary.cambridge.org/pt/dicionario/ingles/whore
term,explicit,comunistinhas,1,partyism,1,little communist,1,partyism,comunistas,,partyism,communiste,1,partyism,Kommunist,1,partyism,küçük komünistler,1,partyism,https://dictionary.cambridge.org/pt/dicionario/ingles/communist
expression,explicit,lavagem cerebral,1,0,0,brainwash,1,0,lavado cerebral,1,0,lavage de cerveau,1,0,Gehirnwäsche,1,0,beyin yıkama,1,0,https://dictionary.cambridge.org/pt/dicionario/ingles/brainwash
term,explicit,colonialista,0,0,0,colonialist,0,0,colonialista,0,0,colonialiste,0,0,Kolonist,0,0,sömürgeci,0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/colonialist
expression,explicit,sair do armário,0,homophobia,0,come out of the closet,0,homophobia,salir del closet,,homophobia,sortir (du placard),0,homophobia,sich outen,0,homophobia,0,0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/colonialist
expression,explicit,pqp,1,0,0,holy shit,1,0,0,,0,Putain de merde,1,0,heilige Scheiße,1,0,lanet bok,1,0,https://dictionary.cambridge.org/pt/dicionario/ingles/holy-shit
term,explicit,acabado,0,0,0,wrecked,0,0,acabado,0,0,épave,0,0,zerstört,0,0,mahvolmuş,0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/wrecked
term,explicit,acabada,0,0,0,wrecked,0,0,acabada,0,0,épave,0,0,zerstört,0,0,mahvolmuş,0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/wrecked
term,explicit,pequenez,0,0,0,pettiness,0,0,pequeñez,0,0,mesquinerie,0,0,Kleinlichkeit,0,0,dar görüşlülük,0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/pettiness
term,explicit,culpado,0,0,0,guilty,0,0,culpable,0,0,coupable,0,0,schuldig,0,0,suçlu,0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/guilty
term,explicit,culpada,0,0,0,guilty,0,0,culpable,0,0,coupable,0,0,schuldig,0,0,suçlu,0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/guilty
expression,implicit,tomando no cano,1,0,0,fucked in the ass,1,0,cogiendo por el culo,1,0,pendre dans le tuyau,1,0,in den Arsch ficken,1,0,0,0,0,https://www.urbandictionary.com/define.php?term=Fucked%20in%20the%20Ass
expression,implicit,nao tem mae,0,0,0,motherless,0,0,no tiene madre,0,0,aucune mère,0,0,0,0,0,annesi yok,0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/motherless
expression,implicit,boca fechada não entra mosquito,1,0,0,better keep your mouth shut,1,0,a boca cerrada no entra moscas,,0,aucun moustique ne rentre dans une bouche fermée,1,0,Du solltest lieber deine Fresse halten,1,0,çeneni kapalı tutmak,1,0,https://pt.wiktionary.org/wiki/em_boca_fechada_n%C3%A3o_entra_mosca
expression,implicit,você não engana ninguém,1,0,0,you fool no one,1,0,no engañas a nadie,,0,vous ne trompez personne,1,0,Willst du mich zum Narren halten(?),1,0,sadakatsiz,1,0,"""this expression is used to refer to someone fake"""
expression,implicit,falar pelo cotovelo,1,0,0,loudmouth,1,0,habla hasta por los codos,,0,tirer la langue,1,0,hüte deine Zunge,1,0,geveze,1,0,https://ciberduvidas.iscte-iul.pt/consultorio/perguntas/a-origem-e-o-significado-da-expressao-falar-pelos-cotovelos/22755
expression,implicit,tonto de carteirinha,1,0,0,dork,1,0,tonto profesional,,0,fou furieux,1,0,Volltrottel,1,0,embesil,1,0,https://dictionary.cambridge.org/pt/dicionario/ingles/dork
expression,implicit,plantar o terror,1,0,0,raise hell,1,0,sembrar terror,,0,0,0,0,Terrorist (?),1,0,sorun çıkarmak,1,0,https://www.dicionarioinformal.com.br/tocar+o+terror/
expression,implicit,falta cérebro,1,0,0,empty head,1,0,falta de cerebro,,0,écervelé,1,0,Hirnlos,1,0,beyinsiz,1,0,"""a term used to refer someone without intelligence """
expression,implicit,tapa boca,0,0,0,mouth gag,0,0,cierra la boca,,0,coup de gueule,0,0,eine Klatschen / Ohrfeige,0,0,0,0,0,https://dicionario.priberam.org/tapa-boca
expression,implicit,nota de três,1,0,0,fake as 3 dollar bill,1,0,billete de tres,,0,note de 3,1,0,0,0,0,sahte,1,0,"""this expression is used to refer to someone fake"""
expression,implicit,dor de cutuvelo,0,0,0,sour grapes,0,0,mal perdedor,,0,douleur cutanée,0,0,Grün vor Eifersucht,0,0,kıskançlık,0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/sour-grapes
expression,implicit,vista grossa,0,0,0,turn a blind eye,0,0,vista gorda,,0,oeil aveugle,0,0,0,0,0,müsamaha tmek,0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/turn-a-blind-eye?q=blind+eye
expression,implicit,não cola mais,0,0,0,stick at nothing,0,0,no lo hagas más,,0,plus de colle,0,0,0,0,0,0,0,0,"https://www.merriam-webster.com/dictionary/stick%20at%20nothing#:~:text=Definition%20of%20stick%20at%20nothing&text=%3A%20to%20be%20willing%20to%20do,to%20get%20what%20she%20wants."
expression,implicit,cadeia nele,1,0,0,lock him up,1,0,prisión para ele,,0,le mettre en prison,1,0,...gehört in den Knast,1,0,onu hapset,1,0,"""expression used to suggest should go to arrested"""
expression,implicit,vai trabalhar,0,0,0,get a job,0,0,vete a trabajar,,0,se rendre au travail,0,0,Such dir erst mal einen Job,0,0,iş bul,0,0,https://www.urbandictionary.com/define.php?term=Get%20a%20job%21
expression,implicit,bunda no sofá,0,0,0,lazy ass,0,0,trasero holgazán,,0,cul sur le divan,0,0,Couchpotato / Sesselfurzer,0,0,tembel göt,0,0,https://www.urbandictionary.com/define.php?term=lazy%20ass
expression,implicit,cana brava,1,0,1,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,https://www.dicionarioinformal.com.br/cana-brava/
expression,implicit,casa de jaula,0,0,0,cage house,0,0,casa de prisión,,0,maison de correction,0,0,0,0,0,kodes,0,0,"""expression used to refer to prison"""
expression,implicit,voltar pra jaula,0,0,0,go back tot he cage,0,0,regresar a prisión,,0,retour à la prison,0,0,Geh zurück in den Knast,0,0,kodesine geri dön,0,0,"""expression used to suggest should go to arrested"""
expression,implicit,batendo perna,0,0,0,wandering,0,0,revolcándote,,0,0,0,0,0,0,0,serseri,0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/wander?q=wandering
expression,implicit,trem a toa,1,0,0,useless,1,0,tren inútil,,0,roue d'engrenage,1,0,Nutzlos/Wertlos,1,0,kullanışsız,1,0,https://dictionary.cambridge.org/pt/dicionario/ingles/useless
expression,implicit,vai comer pão com mortadela,0,0,1,go have your bread with mortadella,0,0,ve a comer pan con mortadela,,0,allez manger du pain avec de la mortadelle,0,0,0,0,0,git mortadela ile ekmek ye,0,0,"""expression pejorative to refer to poor people (people without money)"""
expression,implicit,chupar cacete,1,sexism,0,suck a dick,1,sexism,chupar un pene,,sexism,bâton de succion,1,sexism,Schwanz lutschen,1,sexism,0,0,0,https://www.urbandictionary.com/define.php?term=Suck%20a%20dick
expression,implicit,vai se tratar,0,0,0,get help,0,0,ve a tratarte,,0,allez-y et faites-vous plaisir,0,0,such dir Hilfe,0,0,0,0,0,https://www.collinsdictionary.com/pt/dictionary/english/get-help
expression,implicit,boca mole,1,0,0,dumb,1,0,boca floja,,0,bouche douce,1,0,loses Mundwerk,1,0,aptal,1,0,https://dictionary.cambridge.org/pt/dicionario/ingles/dumb
expression,implicit,capinar uma roça,0,0,0,get a job,0,0,0,,0,sarcler un champs,0,0,0,0,0,ne yapacağını bilmek,0,0,https://www.urbandictionary.com/define.php?term=Get%20a%20job%21
term,implicit,maria ninguém,1,0,0,nobody,1,0,desconocida,,0,0,0,0,ein niemand sein ,1,0,0,0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/nobody
expression,implicit,cara de homem,1,sexism,0,rough face,1,sexism,cara de hombre,,sexism,visage de l'homme,1,sexism,Hackfresse,1,sexism,0,0,0,https://www.lexico.com/definition/rough-faced
expression,implicit,joga uma carteira de trabalho que correm todos,1,0,0,get a job,1,0,juega una cartera de trabajo que todos corremos,,0,Ajoutez-y un portfolio de travail et ils courent tous.,1,0,0,0,0,herkesin kaçabileceği bir çalışma izni,1,0,https://www.urbandictionary.com/define.php?term=Get%20a%20job%21
expression,implicit,óleo de peroba,0,0,0,shameless,0,0,0,,0,huile de peroba,0,0,schamlos,0,0,0,0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/shameless
expression,implicit,moças que ficam na rodovia,1,sexism,1,ladies of the night (hoes),1,sexism,chicas de la calle,,sexism,les filles qui restent sur l'autoroute,1,sexism,Prostituierte,1,sexism,0,0,0,"""Brazilian pejorative expression used to refer to prostitutes"""
expression,implicit,ela tem pena,0,sexism,0,slut,0,sexism,ella tiene pena,,sexism,elle a de la pitié,0,sexism,Schlampe,0,sexism,kaltak,0,sexism,https://dictionary.cambridge.org/pt/dicionario/ingles/slut
expression,implicit,devolva o dinheiro,0,0,0,give back my money,0,0,devuelva el dinero,,0,rendre l'argent,0,0,0,0,0,paramı geri ver,0,0,"""pejorative expression used to refer implicitly to thiefs"""
expression,implicit,vai catar coco,0,0,1,go fly a kite,0,0,0,,0,aller chercher des noix de coco,0,0,0,0,0,yapacak bir şey bul,0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/go-fly-a-kite
expression,implicit,catar coquinho,0,0,1,get lost,0,0,0,,0,0,0,0,Verpiss dich,0,0,siktir git,0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/get-lost
expression,implicit,boa de sela,1,0,1,nice rider,1,0,0,,0,bonne conduite,1,0,0,0,0,iyi eyer,1,0,https://www.urbandictionary.com/define.php?term=nice%20ride
expression,implicit,vai procurar tua turma,0,0,0,find your own people,0,0,busca tu clase,,0,allez trouver votre classe,0,0,Verpiss dich zu deinesgleichen,0,0,kendi sınıfını ara,0,0,https://www.dicionarioinformal.com.br/vai+ca%E7ar+sua+turma/#:~:text=Se%20juntar%20com%20pessoas%20do%20mesmo%20grupo.
expression,implicit,comedora de propina,1,0,0,grafting crook,1,0,comedora de propina,,0,mangeur de pots-de-vin,1,0,0,0,0,rüşver yiyen,1,0,"""this expression is used to refer to someone who receiving bribe"""
expression,implicit,dinheiro sujo,0,0,0,dirty money,0,0,dinero sucio,,0,argent sale,0,0,dreckiges Geld,0,0,kirli para,0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/dirty-money
expression,implicit,vá trabalhar,0,0,0,get a job,0,0,vaya a trabajar,,0,se mettre au travail,0,0,such dir einen Job,0,0,iş bul,0,0,https://www.urbandictionary.com/define.php?term=Get%20a%20job%21
expression,implicit,lava a boca,0,0,0,wash that mouth,0,0,lava tu boca,,0,lave-toi la bouche,0,0,0,0,0,ağzını yıka,0,0,"""this expression is used to suggest someone make careful with words"""
expression,implicit,sol quadrado,1,0,1,in jail,1,0,entre rejas,,0,0,0,0,Knasti,1,0,hapishane,1,0,https://dictionary.cambridge.org/pt/dicionario/ingles/throw-someone-in-jail?q=in+jail
expression,implicit,caixa 2,0,0,1,money laundering,0,0,caja 2,,0,0,0,0,Geldwäsche,0,0,kara para aklamak,0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/money-laundering
expression,implicit,caixa dois,0,0,1,money laundering,0,0,caja 2,,0,0,0,0,Geldwäsche,0,0,kara para aklamak,0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/money-laundering
expression,implicit,diarreia verbal,1,0,0,verbal diarrhea,1,0,diarrea verbal,,0,diahrrée verbale ,1,0,Sprechdurchfall,1,0,çenesi düşük,1,0,"""this expression is used to refer to someone or something bullshit""."
expression,implicit,não vale o que o gato enterra,1,0,0,worthlessness,1,0,no vale ni una mierda,,0,aussi bon qu'une merde,1,0,ein Stück scheiße sein,1,0,bok çuvalı,1,0,https://dictionary.cambridge.org/pt/dicionario/ingles/worthlessness
expression,implicit,conseguiu formular uma frase inteira?,0,0,0,stupidly,0,0,conseguiste formular la frase entera?,,0,Tu peux même faire une phrase ?,0,0,kannst du überhaupt einen vernünftigen Satz herausbringen?,0,0,iki kelimeyi bir araya getiremez,0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/stupidly
expression,implicit,capivara louca,1,0,0,batshit crazy,1,0,capibara loca,,0,fou furieux,1,0,verrückt,1,0,deli,1,0,https://www.urbandictionary.com/define.php?term=batshit%20crazy
New terms realease,,,,,,,,,,,,,,,,,,,,,
term,explicit,cafona,1,0,1,,,,,,,,,,,,,,,,
term,explicit,casalzinho,0,0,0,,,,,,,,,,,,,,,,
term,explicit,maquiavélico,1,0,0,,,,,,,,,,,,,,,,
term,explicit,gagá,1,0,0,,,,,,,,,,,,,,,,
term,explicit,piada,0,0,0,,,,,,,,,,,,,,,,
term,explicit,hipocrisia,1,0,0,,,,,,,,,,,,,,,,
term,explicit,trevas,0,0,0,,,,,,,,,,,,,,,,
term,explicit,laia,1,0,0,,,,,,,,,,,,,,,,
term,explicit,larapio,1,0,1,,,,,,,,,,,,,,,,
term,explicit,pior,0,0,0,,,,,,,,,,,,,,,,
term,explicit,inveja,0,0,0,,,,,,,,,,,,,,,,
